TaxonID	3920
#Marker Linkage Group	Position
2_24641	MAGIC-2017_1	0.0000
2_26334	MAGIC-2017_1	0.0000
2_52894	MAGIC-2017_1	0.0000
2_45815	MAGIC-2017_1	0.0000
2_19235	MAGIC-2017_1	0.0000
2_34231	MAGIC-2017_1	0.0000
2_29021	MAGIC-2017_1	0.0000
2_28393	MAGIC-2017_1	0.0000
2_28392	MAGIC-2017_1	0.0000
2_25695	MAGIC-2017_1	0.0000
2_32941	MAGIC-2017_1	0.0000
2_32942	MAGIC-2017_1	0.0000
2_45250	MAGIC-2017_1	0.0000
2_28734	MAGIC-2017_1	0.0000
2_27984	MAGIC-2017_1	0.0000
2_10499	MAGIC-2017_1	0.0000
2_55126	MAGIC-2017_1	0.0000
2_16623	MAGIC-2017_1	0.0000
2_16624	MAGIC-2017_1	0.0000
1_0052	MAGIC-2017_1	0.0000
2_19545	MAGIC-2017_1	0.0000
2_34703	MAGIC-2017_1	0.0000
2_31763	MAGIC-2017_1	0.0000
2_52089	MAGIC-2017_1	0.0000
2_10342	MAGIC-2017_1	0.0000
2_10341	MAGIC-2017_1	0.0000
2_53971	MAGIC-2017_1	0.0000
2_33997	MAGIC-2017_1	0.0000
2_29974	MAGIC-2017_1	0.0000
2_29788	MAGIC-2017_1	0.0000
2_23877	MAGIC-2017_1	0.0000
2_06814	MAGIC-2017_1	0.0000
2_27247	MAGIC-2017_1	0.0000
2_47829	MAGIC-2017_1	0.0000
2_18842	MAGIC-2017_1	0.0000
2_12556	MAGIC-2017_1	0.0000
2_12557	MAGIC-2017_1	0.0000
2_46478	MAGIC-2017_1	0.0000
2_15687	MAGIC-2017_1	0.0000
2_15686	MAGIC-2017_1	0.0000
2_26938	MAGIC-2017_1	0.0000
2_26939	MAGIC-2017_1	0.0000
2_07404	MAGIC-2017_1	0.0000
2_05939	MAGIC-2017_1	0.0000
2_28672	MAGIC-2017_1	0.0000
2_10941	MAGIC-2017_1	0.0000
1_0054	MAGIC-2017_1	0.0000
2_53453	MAGIC-2017_1	0.0000
2_03904	MAGIC-2017_1	0.0000
2_03903	MAGIC-2017_1	0.0000
2_19281	MAGIC-2017_1	0.0000
2_39475	MAGIC-2017_1	0.0000
2_19306	MAGIC-2017_1	0.0000
2_19305	MAGIC-2017_1	0.0000
2_54157	MAGIC-2017_1	0.0000
2_15094	MAGIC-2017_1	0.0000
2_15095	MAGIC-2017_1	0.0000
2_38890	MAGIC-2017_1	0.3063
2_38891	MAGIC-2017_1	0.3063
2_01875	MAGIC-2017_1	0.3063
2_01874	MAGIC-2017_1	0.3063
2_51227	MAGIC-2017_1	0.3063
2_37830	MAGIC-2017_1	0.3063
2_55536	MAGIC-2017_1	0.3063
2_44196	MAGIC-2017_1	0.3063
2_15984	MAGIC-2017_1	0.3063
2_15985	MAGIC-2017_1	0.3063
2_30157	MAGIC-2017_1	0.3063
2_30156	MAGIC-2017_1	0.3063
2_15789	MAGIC-2017_1	0.3063
